client_id,outflow_intensity,competitor_share,competitor_intensity,net_flow_ratio,recent_outflow_share,contributions_stopped,perf_spread_excess,fee_rate,fee_excess,tenure_years,sold_heavily,portfolio_value,age,churned,severity
C-07646,0.0605,0.0,0.0,0.0156,1.0,0,-0.0214,0.011,0.0018,5.5,0,173500,32,0,0.048
C-07647,0.2851,0.35,0.0998,-0.1629,0.0429,0,-0.0122,0.011,0.0018,9.9,1,245500,46,1,0.305
C-07648,0.3333,0.8065,0.2688,-0.3333,0.3871,1,0.0473,0.011,0.0018,19.6,0,46500,72,0,0.113
C-07649,0.1238,0.0,0.0,-0.1044,0.5148,0,-0.0009,0.00746,-0.00174,6.7,0,2723000,37,0,0.041
C-07650,0.0976,0.0,0.0,0.078,0.5,0,-0.0094,0.011,0.0018,4.0,1,61500,34,0,0.02
C-07651,0.1202,0.0,0.0,-0.1202,0.5909,1,-0.0109,0.011,0.0018,1.9,0,91500,29,0,0.066
C-07652,0.123,0.0,0.0,-0.123,0.7391,1,0.0487,0.01017,0.00097,12.4,0,374000,57,1,0.05
C-07653,0.1546,0.5333,0.0825,-0.1546,0.7333,1,0.009,0.011,0.0018,0.6,0,48500,25,0,0.029
C-07654,0.0885,0.0,0.0,-0.0354,0.3594,0,0.0052,0.01023,0.00103,9.1,0,361500,35,0,0.045
C-07655,0.0721,0.0,0.0,0.0029,0.1667,0,-0.006,0.011,0.0018,1.9,0,208000,45,0,0.039
C-07656,0.0407,0.0,0.0,0.0081,0.2,0,-0.0176,0.011,0.0018,1.6,0,123000,57,0,0.047
C-07657,0.0638,0.0,0.0,0.1064,0.0,0,0.0042,0.011,0.0018,3.0,1,70500,43,0,0.001
C-07658,0.1835,0.45,0.0826,0.0183,0.45,0,0.0323,0.011,0.0018,14.9,1,54500,41,0,0.0
C-07659,0.1076,0.2128,0.0229,-0.1076,0.4894,1,0.005,0.011,0.0018,7,1,218500,29,0,0.06
C-07660,0.0913,0.0,0.0,-0.0078,0.0,0,0.0199,0.011,0.0018,4.3,0,115000,61,0,0.0
C-07661,0.5092,0.6619,0.337,-0.4608,0.1978,0,0.0504,0.01079,0.00159,10.2,1,273000,50,0,0.018
C-07662,0.1322,0.0,0.0,-0.038,0.1406,0,-0.0202,0.011,0.0018,1.5,0,242000,42,0,0.0
C-07663,0.0474,0.0,0.0,0.0232,1.0,0,0.006,0.01054,0.00134,5.0,0,306000,69,0,0.062
C-07664,0.129,0.25,0.0323,0.0258,1.0,0,-0.0061,0.011,0.0018,5,0,62000,27,0,0.018
C-07665,0.032,0.0,0.0,0.2944,0.75,0,-0.0046,0.011,0.0018,2.4,0,62500,26,0,0.053
C-07666,0.0431,0.0,0.0,-0.0431,0.7,1,0.0156,0.011,0.0018,12,0,116000,34,0,0.017
C-07667,0.0972,0.0,0.0,-0.0316,0.375,0,0.0394,0.011,0.0018,6.4,0,123500,44,0,0.023
C-07668,0.1263,0.32,0.0404,-0.0657,0.12,0,-0.0084,0.011,0.0018,2.5,0,99000,60,0,0.051
C-07669,0.1861,0.0,0.0,-0.1683,0.5655,0,-0.0043,0.00789,-0.00131,9.2,0,1886000,52,0,0.02
C-07670,0.0469,0.0,0.0,0.0189,1.0,0,-0.0007,0.0094,0.0002,9.4,1,693500,59,0,0.05
C-07671,0.0333,0.0,0.0,-0.0333,0.5,1,0.0066,0.01058,0.00138,3.1,0,300500,47,0,0.045
C-07672,0.169,0.374,0.0632,-0.169,0.4797,1,0.0051,0.01022,0.00102,3.2,1,364000,35,1,0.249
C-07673,0.0918,0.0,0.0,-0.0371,1.0,0,-0.0034,0.00934,0.00014,1.2,0,746000,70,0,0.086
C-07674,0.0764,0.0,0.0,-0.0658,0.9419,0,0.0012,0.00961,0.00041,1.6,1,562500,68,0,0.04
C-07675,0.1483,0.0,0.0,-0.127,0.2471,0,0.0089,0.00761,-0.00159,1.0,0,2359500,52,0,0.002
C-07676,0.1579,0.2,0.0316,-0.1579,0.3333,1,0.0107,0.011,0.0018,2.1,1,47500,27,0,0.045
C-07677,0.1835,0.0,0.0,-0.1783,0.1627,0,0.006,0.00918,-2e-05,3.2,0,921000,75,0,0.014
C-07678,0.0337,0.0,0.0,-0.0043,0.5455,0,-0.0035,0.011,0.0018,0.9,0,163000,36,0,0.076
C-07679,0.075,0.0,0.0,-0.075,0.8302,1,0.0482,0.00799,-0.00121,13.6,0,1765500,64,0,0.067
C-07680,0.0408,0.0,0.0,-0.0205,0.0,0,-0.003,0.00916,-4e-05,19.3,0,943500,65,0,0.067
C-07681,0.1507,0.0,0.0,0.114,0.6829,0,0.0239,0.011,0.0018,7.6,0,136000,35,0,0.022
C-07682,0.07,0.0,0.0,-0.07,0.625,1,0.0251,0.00834,-0.00086,20.7,1,1428500,50,0,0.035
C-07683,0.0979,0.0,0.0,-0.0765,0.3706,0,0.0412,0.00936,0.00016,2.2,0,730500,51,0,0.089
C-07684,0.1243,0.0,0.0,0.1092,0.4348,0,-0.0009,0.011,0.0018,10.4,0,92500,48,0,0.028
C-07685,0.1064,0.0,0.0,0.0045,0.7763,0,-0.0048,0.01025,0.00105,2.4,0,357000,50,0,0.021
C-07686,0.1139,0.0,0.0,-0.1139,0.4138,1,0.0099,0.01014,0.00094,6.5,0,382000,70,0,0.069
C-07687,0.1681,0.0,0.0,-0.1681,0.6544,1,0.0017,0.00812,-0.00108,14.1,0,1618000,75,0,0.015
C-07688,0.2151,0.3377,0.0726,-0.2151,0.2597,1,-0.0012,0.011,0.0018,0.4,0,179000,39,1,0.687
C-07689,0.0321,0.0,0.0,0.0119,0.4286,0,-0.0054,0.011,0.0018,0.3,0,109000,47,0,0.011
C-07690,0.1882,0.0,0.0,-0.1727,0.5115,0,0.0115,0.0094,0.0002,1.4,0,696000,73,0,0.104
C-07691,0.0861,0.0,0.0,-0.0232,0.0,0,0.0308,0.011,0.0018,8,0,133500,30,1,0.48
C-07692,0.1231,0.0,0.0,-0.1231,0.7321,1,0.0525,0.00987,0.00067,5.4,1,455000,75,0,0.025
C-07693,0.0464,0.0,0.0,-0.0424,0.5929,0,0.0059,0.00865,-0.00055,6.7,0,1218500,73,0,0.033
C-07694,0.1978,0.0,0.0,-0.1879,0.7153,0,0.0042,0.01022,0.00102,9.8,0,364000,75,0,0.037
C-07695,0.1022,0.0,0.0,-0.092,0.2604,0,0.0047,0.00983,0.00063,1.7,0,469500,68,0,0.037
C-07696,0.072,0.0,0.0,0.0336,0.6111,0,-0.001,0.011,0.0018,1.9,0,125000,52,0,0.017
C-07697,0.0638,0.0,0.0,0.0638,0.5,0,0.048,0.011,0.0018,18.1,1,47000,67,0,0.055
C-07698,0.1771,0.0,0.0,-0.136,0.271,0,-0.0012,0.00993,0.00073,7.1,0,437500,43,0,0.05
C-07699,0.2688,0.48,0.129,0.1441,0.24,0,0.0168,0.011,0.0018,3.4,0,46500,70,0,0.054
C-07700,0.1834,0.0,0.0,-0.1834,0.1151,1,-0.0226,0.01015,0.00095,0.3,1,379000,42,0,0.068
C-07701,0.2163,0.0,0.0,-0.1698,0.5552,0,0.0059,0.00931,0.00011,11.2,1,774500,48,0,0.062
C-07702,0.1114,0.0,0.0,-0.0962,0.2237,0,0.0001,0.00745,-0.00175,20.5,1,2770500,55,0,0.0
C-07703,0.0851,0.0,0.0,-0.0851,1.0,1,0.009,0.011,0.0018,11.7,1,47000,38,0,0.069
C-07704,0.1255,0.0,0.0,-0.0924,0.2646,0,0.0103,0.00876,-0.00044,4.0,1,1159000,58,1,0.263
C-07705,0.114,0.0,0.0,0.2228,0.6923,0,-0.0104,0.011,0.0018,0.7,0,57000,38,0,0.066
C-07706,0.0709,0.0,0.0,-0.0507,0.3267,0,-0.0191,0.00938,0.00018,1.7,0,712000,58,0,0.038
C-07707,0.1288,0.0,0.0,-0.1288,0.375,1,0.0056,0.011,0.0018,4.6,0,248500,27,0,0.044
C-07708,0.1278,0.0,0.0,-0.1278,0.7899,1,0.0091,0.00797,-0.00123,22.0,1,1788500,63,0,0.037
C-07709,0.1053,0.0,0.0,-0.0547,0.3,0,0.0017,0.011,0.0018,11.9,1,47500,70,0,0.09
C-07710,0.0517,0.0,0.0,0.0264,0.7407,0,-0.0077,0.01089,0.00169,3.5,0,261000,51,0,0.06
C-07711,0.1911,0.2,0.0382,-0.1911,0.4667,1,0.0435,0.011,0.0018,2.6,0,78500,46,0,0.039
C-07712,0.2154,0.0,0.0,-0.1369,0.1518,0,0.0017,0.0109,0.0017,3.7,0,260000,33,0,0.096
C-07713,0.11,0.0,0.0,-0.0912,0.7321,0,0.0166,0.01096,0.00176,1.4,1,254500,31,0,0.019
C-07714,0.0728,0.0,0.0,-0.0492,0.1351,0,0.0009,0.01096,0.00176,0.3,1,254000,51,0,0.003
C-07715,0.1146,0.5455,0.0625,0.2854,0.4545,0,0.0031,0.011,0.0018,3.1,1,48000,34,0,0.038
C-07716,0.291,0.4713,0.1371,-0.1946,0.1379,0,0.0207,0.011,0.0018,2.6,0,149500,36,0,0.087
C-07717,0.0949,0.0,0.0,-0.0791,0.9109,0,-0.0035,0.00897,-0.00023,4.4,1,1064000,33,0,0.041
C-07718,0.1534,0.0,0.0,-0.1294,0.7302,0,0.0086,0.00939,0.00019,3.9,0,701000,64,0,0.084
C-07719,0.0978,0.0,0.0,-0.0509,0.325,0,0.0297,0.011,0.0018,11.2,0,204500,38,0,0.052
C-07720,0.1441,0.7262,0.1046,-0.0494,0.8036,0,0.0222,0.00957,0.00037,15.6,0,583000,41,0,0.062
C-07721,0.0707,0.0,0.0,0.1232,1.0,0,-0.0083,0.011,0.0018,7.4,1,99000,36,0,0.051
C-07722,0.1581,0.0,0.0,-0.1325,0.8064,0,0.0027,0.00797,-0.00123,8.8,0,1780000,39,0,0.035
C-07723,0.0912,0.0,0.0,-0.0912,0.3276,1,0.0001,0.01047,0.00127,8.0,1,318000,74,0,0.011
C-07724,0.1399,0.3,0.042,0.0615,0.4,0,0.007,0.011,0.0018,1.1,0,71500,32,0,0.023
C-07725,0.1398,0.9231,0.129,-0.1398,0.0769,1,-0.0031,0.011,0.0018,0.8,1,46500,37,1,0.672
C-07726,0.1818,0.0,0.0,0.0492,0.4118,0,0.0048,0.011,0.0018,2.2,0,187000,47,0,0.03
C-07727,0.0597,0.0,0.0,0.0082,0.4737,0,-0.0034,0.011,0.0018,7,1,159000,29,1,0.05
C-07728,0.0515,0.0,0.0,0.1216,0.2,0,-0.0031,0.011,0.0018,2.5,0,48500,62,0,0.03
C-07729,0.171,0.6374,0.109,-0.1502,0.0,0,0.0515,0.00975,0.00055,3.6,0,500000,53,1,0.885
C-07730,0.1516,0.0,0.0,-0.1516,0.434,1,0.041,0.00864,-0.00056,4.5,0,1224000,39,1,0.798
C-07731,0.318,0.5697,0.1812,-0.318,0.796,1,0.04,0.00949,0.00029,1.2,0,632000,62,1,0.68
C-07732,0.1194,0.0,0.0,-0.0684,0.3556,0,-0.021,0.011,0.0018,1.8,0,188500,47,0,0.044
C-07733,0.1547,0.0,0.0,-0.1503,0.3612,0,0.0039,0.00788,-0.00132,2.8,0,1897500,74,0,0.0
C-07734,0.07,0.0,0.0,-0.0603,0.1557,0,0.0085,0.00922,2e-05,0.3,0,872000,33,0,0.027
C-07735,0.1688,0.0,0.0,-0.1495,0.3968,0,0.0035,0.00851,-0.00069,13.2,0,1306000,42,0,0.032
C-07736,0.1398,0.0,0.0,-0.1209,0.0915,0,-0.0003,0.00973,0.00053,26.0,0,508000,56,1,0.05
C-07737,0.1634,0.0,0.0,-0.1634,0.14,1,0.0291,0.01054,0.00134,1.1,0,306000,75,0,0.028
C-07738,0.4716,0.6988,0.3295,-0.3898,0.7711,0,0.0464,0.011,0.0018,8.1,0,88000,55,1,0.885
C-07739,0.1505,0.0,0.0,0.0301,0.3571,0,-0.0021,0.011,0.0018,0.5,0,46500,46,0,0.106
C-07740,0.1671,0.0,0.0,-0.1514,0.3711,0,0.0098,0.00932,0.00012,6.9,1,766000,62,0,0.068
C-07741,0.1684,0.5625,0.0947,0.0084,0.75,0,0.0468,0.011,0.0018,5,0,47500,27,0,0.082
C-07742,0.1644,0.2466,0.0405,-0.1428,0.4658,0,-0.0158,0.011,0.0018,23.9,1,222000,74,0,0.024
C-07743,0.0741,0.0,0.0,0.3437,0.0,0,-0.0182,0.01081,0.00161,2.9,0,270000,29,0,0.089
C-07744,0.1555,0.0,0.0,-0.1555,0.2368,1,0.0353,0.00935,0.00015,2.5,0,733000,50,0,0.029
C-07745,0.1159,0.0,0.0,-0.1123,0.4217,0,0.0269,0.00738,-0.00182,0.3,1,2976500,64,0,0.04
C-07746,0.2158,0.4821,0.104,-0.1418,0.7768,0,0.031,0.01091,0.00171,9.1,0,259500,45,1,0.562
C-07747,0.1116,0.0,0.0,-0.1044,0.4885,0,0.0266,0.00874,-0.00046,0.6,0,1174000,51,0,0.072
C-07748,0.1957,0.2222,0.0435,-0.1957,0.7222,1,0.0028,0.011,0.0018,6.4,0,46000,42,0,0.062
C-07749,0.2478,0.0,0.0,-0.2053,0.4643,0,0.0077,0.011,0.0018,4.2,1,56500,53,0,0.022
C-07750,0.1451,0.0,0.0,-0.1256,0.324,0,-0.0018,0.00923,3e-05,7.3,0,861500,65,0,0.087
C-07751,0.1989,0.5429,0.108,-0.1989,0.2296,1,0.0458,0.00653,-0.00267,1.3,1,4652000,71,0,0.022
C-07752,0.2604,0.2045,0.0533,-0.0757,0.3636,0,-0.0158,0.011,0.0018,0.6,0,84500,32,0,0.05
C-07753,0.1744,0.0,0.0,-0.1273,0.2535,0,0.013,0.011,0.0018,1.8,0,203500,69,0,0.015
C-07754,0.0859,0.0,0.0,0.0761,0.1429,0,0.0073,0.011,0.0018,9.5,1,163000,53,0,0.0
C-07755,0.1246,0.0,0.0,-0.0875,0.4414,0,0.001,0.00957,0.00037,7.5,0,582000,49,0,0.04
C-07756,0.2305,0.6102,0.1406,-0.2305,0.2881,1,0.052,0.011,0.0018,1.9,1,128000,32,1,0.757
C-07757,0.1702,0.0,0.0,-0.1631,0.1835,0,0.0054,0.00791,-0.00129,7.6,0,1857000,60,0,0.012
C-07758,0.1883,0.3069,0.0578,-0.1836,0.8655,0,-0.017,0.00637,-0.00283,5.6,1,5192000,57,0,0.053
C-07759,0.0637,0.0,0.0,-0.0456,0.0,0,-0.0066,0.00955,0.00035,15.4,0,597000,66,0,0.05
C-07760,0.2959,0.3448,0.102,-0.2959,0.5172,1,0.0069,0.011,0.0018,12.3,0,49000,35,0,0.044
C-07761,0.1415,0.2667,0.0377,-0.1415,0.5333,1,0.0128,0.011,0.0018,7.2,0,212000,39,1,0.519
C-07762,0.0862,0.0,0.0,-0.0862,0.7627,1,-0.0013,0.00842,-0.00078,4.4,0,1369500,54,0,0.091
C-07763,0.1777,0.0,0.0,-0.139,0.7172,0,-0.0148,0.01074,0.00154,20.8,1,278500,55,0,0.071
C-07764,0.2873,0.75,0.2155,-0.2873,0.8654,1,0.0341,0.011,0.0018,9.9,0,181000,54,0,0.059
C-07765,0.1381,0.74,0.1022,-0.1381,0.0,1,0.0039,0.011,0.0018,1.8,1,181000,32,1,0.657
C-07766,0.0827,0.0,0.0,-0.0165,0.8571,0,-0.0156,0.011,0.0018,1.9,0,127000,59,0,0.022
C-07767,0.2027,0.0,0.0,-0.2027,0.3366,1,-0.0011,0.00799,-0.00121,2.4,0,1766500,29,0,0.039
C-07768,0.0497,0.0,0.0,-0.0497,0.4948,1,0.0093,0.00914,-6e-05,4.3,0,976000,50,0,0.021
C-07769,0.2639,0.2105,0.0556,-0.2639,0.3158,1,0.0051,0.011,0.0018,12.4,0,72000,41,1,0.208
C-07770,0.1504,0.0,0.0,-0.1504,0.7059,1,0.0532,0.011,0.0018,3.6,1,56500,37,1,0.05
C-07771,0.0475,0.0,0.0,-0.0349,0.8148,0,0.0003,0.00804,-0.00116,4.0,0,1703500,52,0,0.004
C-07772,0.1042,0.0,0.0,0.0758,0.6,0,-0.0152,0.011,0.0018,4.3,0,120000,55,0,0.03
C-07773,0.2233,0.3762,0.084,-0.2233,0.8337,1,0.0425,0.00882,-0.00038,4.2,0,1131000,73,0,0.072
C-07774,0.1528,0.0,0.0,-0.1528,0.4965,1,0.0049,0.00984,0.00064,7.7,1,468000,58,0,0.06
C-07775,0.1157,0.2143,0.0248,-0.1157,0.5714,1,-0.0131,0.011,0.0018,18.8,1,60500,54,0,0.0
C-07776,0.1878,0.0,0.0,-0.1864,0.6415,0,0.0031,0.00717,-0.00203,2.4,1,3282000,68,0,0.095
C-07777,0.075,0.0,0.0,-0.075,0.0,1,0.0135,0.00984,0.00064,2.0,0,466500,32,0,0.1
C-07778,0.0269,0.0,0.0,0.0118,0.0,0,-0.0176,0.01074,0.00154,9.0,0,279000,74,0,0.042
C-07779,0.0595,0.0,0.0,-0.0226,1.0,0,-0.0039,0.0097,0.0005,5.1,0,521000,44,1,0.269
C-07780,0.1334,0.0,0.0,-0.1178,0.4873,0,-0.0123,0.00798,-0.00122,6.2,1,1769500,64,0,0.002
C-07781,0.1737,0.3614,0.0628,-0.1737,0.4227,1,0.028,0.00857,-0.00063,9.2,0,1266500,42,1,0.473
C-07782,0.0796,0.0,0.0,-0.0476,0.5228,0,0.0188,0.00862,-0.00058,5.1,1,1238000,36,0,0.0
C-07783,0.0751,0.0,0.0,-0.0172,0.4286,0,-0.019,0.011,0.0018,3.2,1,186500,30,0,0.067
C-07784,0.1809,0.5294,0.0957,-0.0787,0.9412,0,0.0082,0.011,0.0018,0.9,0,47000,29,0,0.047
C-07785,0.0809,0.5413,0.0438,-0.072,0.3394,0,-0.0175,0.00943,0.00023,7,0,673500,29,0,0.034
C-07786,0.3485,0.8758,0.3052,-0.3485,0.631,1,0.038,0.00875,-0.00045,7.2,1,1166500,52,1,0.719
C-07787,0.2106,0.477,0.1004,-0.2106,0.477,1,0.0219,0.00943,0.00023,1.4,0,672000,35,1,0.495
C-07788,0.0526,0.0,0.0,-0.0526,0.0,1,0.0261,0.011,0.0018,2.1,0,47500,31,0,0.028
C-07789,0.1596,0.0,0.0,-0.1596,0.2922,1,0.0352,0.0098,0.0006,6.0,0,482500,70,0,0.046
C-07790,0.1089,0.0,0.0,-0.0317,0.4773,0,-0.0077,0.011,0.0018,4.8,0,202000,45,0,0.067
C-07791,0.1416,0.4848,0.0687,-0.1416,0.8182,1,-0.0126,0.011,0.0018,1.1,1,116500,50,0,0.027
C-07792,0.1091,0.0,0.0,-0.1091,1.0,1,-0.0001,0.01039,0.00119,2.2,1,330000,55,1,0.078
C-07793,0.1188,0.6333,0.0752,-0.0542,0.8333,0,0.0084,0.00949,0.00029,5.0,0,631500,54,0,0.024
C-07794,0.1213,0.0,0.0,-0.1096,0.0805,0,-0.0134,0.00937,0.00017,10.9,0,717000,70,0,0.088
C-07795,0.375,0.7778,0.2917,-0.375,0.0278,1,0.0323,0.011,0.0018,0.8,1,48000,30,1,0.723
C-07796,0.1249,0.0,0.0,-0.1098,0.0,0,0.0131,0.00886,-0.00034,9.6,0,1113000,69,0,0.066
C-07797,0.193,0.0,0.0,-0.1702,0.6324,0,-0.0048,0.00858,-0.00062,2.4,1,1261500,61,0,0.061
C-07798,0.2018,0.0,0.0,-0.2018,0.2667,1,0.0014,0.01037,0.00117,2.0,1,334500,55,0,0.067
C-07799,0.0809,0.0,0.0,-0.0531,0.381,0,-0.0032,0.0101,0.0009,6.2,1,389500,47,0,0.0
C-07800,0.0727,0.0,0.0,-0.0075,0.1652,0,-0.0065,0.00929,9e-05,6.1,0,791000,37,0,0.043
C-07801,0.0379,0.0,0.0,0.047,0.5333,0,-0.016,0.011,0.0018,20,0,198000,42,0,0.03
C-07802,0.1589,0.1552,0.0247,-0.1326,0.6552,0,-0.016,0.011,0.0018,16.5,0,182500,58,0,0.049
C-07803,0.0412,0.0,0.0,-0.0412,0.0,1,0.055,0.00993,0.00073,7.9,0,437000,64,0,0.061
C-07804,0.1915,0.7778,0.1489,-0.1915,0.8,1,0.0128,0.011,0.0018,1.1,1,117500,36,0,0.035
C-07805,0.1982,0.0,0.0,-0.1841,0.1238,0,-0.0082,0.00822,-0.00098,1.5,0,1528500,62,0,0.006
C-07806,0.3805,0.7261,0.2763,-0.3586,0.1243,0,0.0402,0.0087,-0.0005,3.5,1,1194500,46,0,0.068
C-07807,0.0665,0.0,0.0,0.0332,0.0,0,0.0071,0.0098,0.0006,2.1,0,481500,51,0,0.0
C-07808,0.3871,0.625,0.2419,-0.1839,0.3021,0,0.034,0.011,0.0018,4,0,124000,26,0,0.013
C-07809,0.1957,0.0,0.0,-0.1929,0.149,0,-0.0011,0.00572,-0.00348,5.8,0,9927000,58,0,0.101
C-07810,0.2334,0.5568,0.13,-0.2334,0.2273,1,0.0527,0.011,0.0018,4.1,0,188500,33,1,0.127
C-07811,0.0427,0.0,0.0,-0.0331,0.0,0,0.0066,0.0091,-0.0001,11.3,0,1008000,54,0,0.1
C-07812,0.0614,0.0,0.0,-0.0522,0.5116,0,-0.0028,0.00703,-0.00217,1.3,1,3517000,45,0,0.069
C-07813,0.13,0.0,0.0,0.23,0.0,0,0.0033,0.011,0.0018,5.8,0,50000,45,0,0.037
C-07814,0.1027,0.0,0.0,-0.1027,0.0,1,-0.0298,0.01075,0.00155,3.9,1,277500,26,0,0.054
C-07815,0.109,0.0,0.0,-0.0436,0.0,0,-0.0149,0.011,0.0018,0.8,0,183500,40,0,0.087
C-07816,0.1905,0.2167,0.0413,-0.1905,0.675,1,0.0113,0.01048,0.00128,3.1,0,315000,72,1,0.45
C-07817,0.1504,0.0,0.0,-0.1136,0.25,0,-0.0044,0.01024,0.00104,26.2,0,359000,64,0,0.022
C-07818,0.0833,0.25,0.0208,0.2917,0.375,0,0.0019,0.011,0.0018,2.1,1,48000,71,0,0.055
C-07819,0.072,0.0,0.0,-0.072,0.4333,1,0.0463,0.01,0.0008,1.3,0,416500,31,1,0.05
C-07820,0.1181,0.0,0.0,-0.1181,0.3953,1,0.0475,0.011,0.0018,6.7,0,182000,58,0,0.023
C-07821,0.1068,0.0,0.0,-0.0695,0.0,0,0.0052,0.01093,0.00173,2.5,0,257500,75,0,0.027
C-07822,0.2537,0.4967,0.126,-0.21,0.2745,0,0.0198,0.01057,0.00137,2.9,0,301500,69,0,0.018
C-07823,0.1261,0.0,0.0,-0.1261,0.1429,1,0.0066,0.011,0.0018,6.2,1,55500,56,0,0.056
C-07824,0.0623,0.0,0.0,0.0,0.4444,0,0.0522,0.011,0.0018,0.4,0,144500,28,0,0.1
C-07825,0.1557,0.0,0.0,-0.1397,0.2643,0,0.0068,0.00989,0.00069,3.1,0,449500,32,0,0.042
C-07826,0.0764,0.0,0.0,-0.0494,0.0,0,-0.0237,0.00928,8e-05,1.7,1,798000,56,0,0.077
C-07827,0.154,0.0,0.0,-0.154,0.68,1,0.0527,0.011,0.0018,1.0,1,243500,66,0,0.063
C-07828,0.1972,0.0,0.0,-0.092,0.462,0,-0.0144,0.00994,0.00074,3.4,0,433500,53,0,0.048
C-07829,0.0923,0.5583,0.0516,-0.0769,0.0807,0,0.0436,0.00759,-0.00161,10.8,0,2415000,62,0,0.055
C-07830,0.0271,0.0,0.0,-0.0141,0.65,0,0.0487,0.01019,0.00099,13.0,0,369500,70,0,0.121
C-07831,0.1264,0.0,0.0,0.0123,0.3429,0,-0.008,0.011,0.0018,3.3,0,138500,75,0,0.055
C-07832,0.0671,0.0,0.0,-0.0085,0.5682,0,0.001,0.01041,0.00121,5.0,0,328000,50,0,0.082
C-07833,0.0905,0.0,0.0,-0.0374,0.3852,0,-0.0086,0.00934,0.00014,1.0,0,745500,53,0,0.051
C-07834,0.0523,0.0,0.0,-0.0523,0.0,1,0.0132,0.011,0.0018,3.8,0,172000,42,0,0.076
C-07835,0.2094,0.0,0.0,-0.1856,0.3026,0,0.0144,0.0091,-0.0001,10.0,1,1010000,64,0,0.037
C-07836,0.255,0.5602,0.1429,-0.2017,0.6266,0,0.0413,0.00982,0.00062,2.2,0,472500,43,0,0.011
C-07837,0.19,0.3774,0.0717,-0.1556,0.3774,0,0.0036,0.01074,0.00154,5.8,0,279000,46,0,0.1
C-07838,0.0854,0.0,0.0,-0.0462,0.5882,0,0.0158,0.01007,0.00087,0.3,0,398000,50,0,0.034
C-07839,0.0638,0.0,0.0,0.1461,0.4815,0,0.0054,0.011,0.0018,26.0,1,211500,60,0,0.054
C-07840,0.1189,0.0,0.0,-0.1189,0.2941,1,-0.0038,0.01069,0.00149,4.2,1,286000,31,0,0.047
C-07841,0.1619,0.3222,0.0522,-0.1187,0.6,0,0.0061,0.01075,0.00155,0.3,0,278000,64,0,0.074
C-07842,0.1731,0.0,0.0,-0.1085,0.2444,0,-0.0033,0.0109,0.0017,15.8,0,260000,55,0,0.049
C-07843,0.0645,0.0,0.0,-0.0645,0.3333,1,0.0093,0.011,0.0018,3.8,1,46500,33,0,0.081
C-07844,0.0642,0.0,0.0,0.1078,0.6234,0,0.0184,0.00954,0.00034,3.1,0,600000,56,0,0.064
C-07845,0.0957,0.0,0.0,0.0237,0.1024,0,-0.0133,0.00944,0.00024,12.1,0,663500,59,0,0.011
C-07846,0.0763,0.0,0.0,-0.0309,0.2946,0,0.0116,0.00924,4e-05,8.1,0,845000,74,0,0.011
C-07847,0.1414,0.1856,0.0262,-0.1344,0.6546,0,-0.0153,0.00941,0.00021,1.1,0,686000,67,0,0.046
C-07848,0.1725,0.0,0.0,-0.1577,0.4464,0,0.0152,0.00978,0.00058,4.6,0,487000,34,0,0.047
C-07849,0.0905,0.0,0.0,-0.0905,0.7048,1,-0.0089,0.00958,0.00038,13.9,0,580000,74,0,0.076
C-07850,0.0299,0.0,0.0,-0.0251,0.0,0,-0.0051,0.00827,-0.00093,2.5,0,1486500,68,0,0.058
C-07851,0.0792,0.0,0.0,-0.051,0.2222,0,-0.0112,0.01033,0.00113,15.6,0,341000,73,0,0.039
C-07852,0.1114,0.0,0.0,-0.0904,0.8431,0,-0.0081,0.011,0.0018,13.9,0,229000,65,0,0.024
C-07853,0.1777,0.0,0.0,-0.1095,0.0533,0,0.0051,0.011,0.0018,3.5,0,211000,34,0,0.077
C-07854,0.2219,0.3151,0.0699,-0.1818,0.524,0,-0.0024,0.00945,0.00025,6.3,1,658000,50,0,0.01
C-07855,0.1553,0.0,0.0,-0.1036,0.5278,0,-0.0153,0.00985,0.00065,2.9,1,463500,37,0,0.048
C-07856,0.0945,0.0,0.0,-0.0157,0.5833,0,0.0399,0.011,0.0018,0.8,1,63500,26,0,0.01
C-07857,0.1598,0.6,0.0959,-0.0283,0.0,0,-0.0078,0.011,0.0018,2.8,1,109500,32,1,0.837
C-07858,0.0652,0.0,0.0,-0.0216,0.2785,0,-0.0189,0.00953,0.00033,7.6,0,606000,44,0,0.045
C-07859,0.1607,0.0,0.0,-0.1452,0.365,0,0.0548,0.00923,3e-05,4.6,0,852500,39,0,0.006
C-07860,0.0927,0.3103,0.0288,-0.0773,0.3793,0,-0.0001,0.0105,0.0013,0.6,0,313000,34,0,0.0
C-07861,0.1986,0.0,0.0,-0.1784,0.366,0,0.0122,0.00956,0.00036,6.5,0,591500,75,0,0.027
C-07862,0.1957,0.5,0.0979,-0.1957,0.7031,1,0.0031,0.011,0.0018,0.4,0,163500,25,1,0.607
C-07863,0.0729,0.0,0.0,-0.0729,0.7143,1,0.0208,0.011,0.0018,0.9,1,48000,30,0,0.036
C-07864,0.1761,0.0,0.0,-0.1663,0.0,0,-0.0047,0.00828,-0.00092,7.3,0,1473500,54,0,0.052
C-07865,0.122,0.0,0.0,-0.122,0.3788,1,-0.0009,0.01081,0.00161,10,0,270500,32,1,0.306
C-07866,0.0543,0.0,0.0,0.0761,0.0,0,0.0283,0.011,0.0018,0.7,1,46000,74,0,0.0
